Date,Start Time,End Time,Code,Subject_en,Subject_th,Credits,Note,Section,Section_Type_en,Section_Type_th,Building,Room,Instructor_th,Instructor_en,Proctor
2026-03-27,9:00,12:00,01213211,Materials Science for Engineers,วัสดุศาสตร์สำหรับวิศวกร,3,"CB CN
อนุญาต เครื่องคิดเลข คณะแจก P ไม่ต้อง Reset เครื่อง",252,Lecture,บรรยาย,อาคาร 11,N703,"กษิดิศ พนมสุวรรณ(ผู้กรอกเกรด) ,พร้อม แก่นทับทิม","Gasidit Panomsuwan(Master) ,Prom Kantuptim","นายกษิดิศ พนมสุวรรณ
นางสาวจุฬาภา สุทธิประภา"
2026-03-27,9:00,12:00,01213211,Materials Science for Engineers,วัสดุศาสตร์สำหรับวิศวกร,3,"CB CN
อนุญาต เครื่องคิดเลข คณะแจก P ไม่ต้อง Reset เครื่อง",253,Lecture,บรรยาย,อาคาร 11,N706,อมรรัตน์ เลิศวรสิริกุล(ผู้กรอกเกรด),Amornrat Lertworasirikul(Master),"นางสาวอมรรัตน์ เลิศวรสิริกุล
นางสาวอัมพิกา บันสิทธิ์"
2026-03-27,9:00,12:00,01213211,Materials Science for Engineers,วัสดุศาสตร์สำหรับวิศวกร,3,"CB CN
อนุญาต เครื่องคิดเลข คณะแจก P ไม่ต้อง Reset เครื่อง",254,Lecture,บรรยาย,อาคาร 11,N706,นุชนภา ตั้งบริบูรณ์(ผู้กรอกเกรด),Nuchnapa Tangboriboon(Master),"นางสาวอมรรัตน์ เลิศวรสิริกุล
นางสาวอัมพิกา บันสิทธิ์"
2026-03-27,9:00,12:00,01213211,Materials Science for Engineers,วัสดุศาสตร์สำหรับวิศวกร,3,"CB CN
อนุญาต เครื่องคิดเลข คณะแจก P ไม่ต้อง Reset เครื่อง",254,Lecture,บรรยาย,อาคาร 11,N708,นุชนภา ตั้งบริบูรณ์(ผู้กรอกเกรด),Nuchnapa Tangboriboon(Master),"นายปริญญา ฉกาจนโรดม
นางสาวปาริชาติ ชะอุ่ม"
2026-03-27,9:00,12:00,01213211,Materials Science for Engineers,วัสดุศาสตร์สำหรับวิศวกร,3,"CB CN
อนุญาต เครื่องคิดเลข คณะแจก P ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 14,204,"นเร ผิวนิ่ม(ผู้กรอกเกรด) ,ธนวรรธก์ มีศักดิ์","Naray Pewnim(Master) ,Thanawat Meesak","นายปฏิภาณ จุ้ยเจิม
นางสาวพิชญวดี รุ่งเรืองปรัชญา"
2026-03-27,9:00,12:00,01213211,Materials Science for Engineers,วัสดุศาสตร์สำหรับวิศวกร,3,"CB CN
อนุญาต เครื่องคิดเลข คณะแจก P ไม่ต้อง Reset เครื่อง",251,Lecture,บรรยาย,อาคาร 14,205,พรทิพย์ เล็กพิทยา(ผู้กรอกเกรด),Porntip Lekpittaya(Master),"นายนเร ผิวนิ่ม
นางสาวสุภัตรา ทิพพิลา"
2026-03-27,9:00,12:00,01213211,Materials Science for Engineers,วัสดุศาสตร์สำหรับวิศวกร,3,"CB CN
อนุญาต เครื่องคิดเลข คณะแจก P ไม่ต้อง Reset เครื่อง",3,Lecture,บรรยาย,อาคาร 14,410,พร้อม แก่นทับทิม(ผู้กรอกเกรด),Prom Kantuptim(Master),"นายพร้อม แก่นทับทิม
นางสาวจิราพร บัวสาย
นายอานนท์ นุชอนงค์"
2026-03-27,9:00,12:00,01213211,Materials Science for Engineers,วัสดุศาสตร์สำหรับวิศวกร,3,"CB CN
อนุญาต เครื่องคิดเลข คณะแจก P ไม่ต้อง Reset เครื่อง",250,Lecture,บรรยาย,อาคาร 14,410,อภิชาติ โรจนโรวรรณ(ผู้กรอกเกรด),Aphichart Rodchanarowan(Master),"นายพร้อม แก่นทับทิม
นางสาวจิราพร บัวสาย
นายอานนท์ นุชอนงค์"
2026-03-27,9:00,12:00,01213211,Materials Science for Engineers,วัสดุศาสตร์สำหรับวิศวกร,3,"CB CN
อนุญาต เครื่องคิดเลข คณะแจก P ไม่ต้อง Reset เครื่อง",5,Lecture,บรรยาย,อาคาร 14,803,อรทัย จงประทีป(ผู้กรอกเกรด),Oratai Jongprateep(Master),"นางสาวอรทัย จงประทีป
นายธเนศ ณ วิเชียร
นางสาววรรณา พูลสวัสดิ์"
2026-03-27,9:00,12:00,01213211,Materials Science for Engineers,วัสดุศาสตร์สำหรับวิศวกร,3,"CB CN
อนุญาต เครื่องคิดเลข คณะแจก P ไม่ต้อง Reset เครื่อง",250,Lecture,บรรยาย,อาคาร 14,803,อภิชาติ โรจนโรวรรณ(ผู้กรอกเกรด),Aphichart Rodchanarowan(Master),"นางสาวอรทัย จงประทีป
นายธเนศ ณ วิเชียร
นางสาววรรณา พูลสวัสดิ์"
2026-03-27,9:00,12:00,01215216,Introduction to Data Analysis in Aerospace Engineering,การวิเคราะห์ข้อมูลเบื้องต้นทางวิศวกรรมการบินและอวกาศ,1,"ON
โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N806,ศุภัชชา ชัยเมธานันท์(ผู้กรอกเกรด),Supatcha Chaimatanan(Master),"นางสาวศุภัชชา ชัยเมธานันท์
นางจินดา ทิวะพันธุ์"
2026-03-27,13:00,16:00,01203353,Soil Mechanics Laboratory,ปฏิบัติการปฐพีกลศาสตร์,1,"CB CN
อนุญาต เครื่องคิดเลข P ต้อง Reset เครื่อง",13,Laboratory,ปฏิบัติ,อาคาร 11,N803,"บารเมศ วรรธนะภูติ(ผู้กรอกเกรด) ,ทวีศักดิ์ ปิติคุณพงศ์สุข ,ศุภกิจ นนทนานันท์ ,สุทธิศักดิ์ ศรลัมพ์ ,สุริยน เปรมปราโมทย์ ,สุสิทธิ์ ฉายประกายแก้ว","Barames Vardhanabhuti(Master) ,Thaweesak Pitikhunpongsuk ,Supakij Nontananandh ,Suttisak Soralump ,Suriyon Prempramote ,Susit Chaiprakaikeow","นายสุริยน เปรมปราโมทย์
นายอติชาติ แพรสี"
2026-03-27,13:00,16:00,01203353,Soil Mechanics Laboratory,ปฏิบัติการปฐพีกลศาสตร์,1,"CB CN
อนุญาต เครื่องคิดเลข P ต้อง Reset เครื่อง",11,Laboratory,ปฏิบัติ,อาคาร 11,N801,"บารเมศ วรรธนะภูติ(ผู้กรอกเกรด) ,ทวีศักดิ์ ปิติคุณพงศ์สุข ,ศุภกิจ นนทนานันท์ ,สุทธิศักดิ์ ศรลัมพ์ ,สุริยน เปรมปราโมทย์ ,สุสิทธิ์ ฉายประกายแก้ว","Barames Vardhanabhuti(Master) ,Thaweesak Pitikhunpongsuk ,Supakij Nontananandh ,Suttisak Soralump ,Suriyon Prempramote ,Susit Chaiprakaikeow","นายบารเมศ วรรธนะภูติ
นายบดินทร์ กาญจนากร"
2026-03-27,13:00,16:00,01203353,Soil Mechanics Laboratory,ปฏิบัติการปฐพีกลศาสตร์,1,"CB CN
อนุญาต เครื่องคิดเลข P ต้อง Reset เครื่อง",12,Laboratory,ปฏิบัติ,อาคาร 11,N802,"บารเมศ วรรธนะภูติ(ผู้กรอกเกรด) ,ทวีศักดิ์ ปิติคุณพงศ์สุข ,ศุภกิจ นนทนานันท์ ,สุทธิศักดิ์ ศรลัมพ์ ,สุริยน เปรมปราโมทย์ ,สุสิทธิ์ ฉายประกายแก้ว","Barames Vardhanabhuti(Master) ,Thaweesak Pitikhunpongsuk ,Supakij Nontananandh ,Suttisak Soralump ,Suriyon Prempramote ,Susit Chaiprakaikeow","นายอมร พิมานมาศ
นายเอกราช พุฒิดำรง"
